"Date","Price","Open","High","Low","Vol.","Change %"
"05/26/2011","4,091.36","4,100.48","4,106.36","4,077.05","","-0.52%"
"05/25/2011","4,112.73","4,141.71","4,142.82","4,094.45","","-0.68%"
"05/24/2011","4,140.82","4,138.99","4,145.66","4,120.49","","0.11%"
"05/23/2011","4,136.36","4,145.22","4,151.97","4,123.74","","-0.14%"
"05/20/2011","4,142.13","4,145.52","4,157.23","4,122.44","","-0.02%"
"05/19/2011","4,143.14","4,115.83","4,144.00","4,090.89","","0.81%"
"05/18/2011","4,109.75","4,137.62","4,139.60","4,088.94","","-0.59%"
"05/17/2011","4,134.03","4,147.04","4,153.28","4,125.19","","-0.26%"
"05/16/2011","4,144.80","4,105.21","4,144.80","4,105.21","","0.97%"
"05/13/2011","4,105.18","4,102.76","4,107.08","4,080.53","","0.02%"
"05/12/2011","4,104.23","4,121.65","4,126.53","4,085.70","","-0.69%"
"05/11/2011","4,132.58","4,136.24","4,136.24","4,107.89","","-0.12%"
"05/10/2011","4,137.73","4,138.89","4,140.73","4,111.01","","-0.37%"
"05/09/2011","4,153.25","4,185.19","4,192.03","4,106.67","","-0.83%"
"05/06/2011","4,187.89","4,191.18","4,199.16","4,172.50","","0.32%"
"05/05/2011","4,174.63","4,207.23","4,207.23","4,156.35","","-1.39%"
"05/04/2011","4,233.46","4,230.46","4,233.46","4,201.06","","0.08%"
"05/03/2011","4,230.22","4,249.28","4,250.84","4,205.46","","-0.40%"
"05/02/2011","4,247.20","4,273.66","4,293.75","4,229.60","","-0.01%"
"04/29/2011","4,247.53","4,271.17","4,277.73","4,226.08","","-0.48%"
"04/28/2011","4,267.98","4,270.92","4,281.55","4,248.70","","-0.11%"
"04/27/2011","4,272.54","4,316.28","4,316.28","4,272.08","","-0.85%"
"04/26/2011","4,309.37","4,317.29","4,328.35","4,298.49","","0.12%"
"04/25/2011","4,304.01","4,243.38","4,304.01","4,236.39","","1.62%"
"04/22/2011","4,235.36","4,217.88","4,235.69","4,199.90","","0.63%"
"04/21/2011","4,208.81","4,215.49","4,218.46","4,192.41","","-0.32%"
"04/20/2011","4,222.43","4,212.20","4,234.27","4,196.80","","0.55%"
"04/19/2011","4,199.52","4,140.81","4,199.52","4,140.52","","0.90%"
"04/18/2011","4,162.17","4,146.44","4,162.17","4,115.01","","0.51%"
"04/15/2011","4,140.87","4,154.93","4,154.93","4,092.21","","-0.42%"
"04/14/2011","4,158.37","4,240.74","4,240.74","4,149.21","","-2.07%"
"04/13/2011","4,246.29","4,281.89","4,281.89","4,220.18","","-0.93%"
"04/12/2011","4,285.98","4,314.38","4,319.55","4,269.84","","-0.85%"
"04/11/2011","4,322.57","4,331.99","4,356.02","4,307.68","","-0.39%"
"04/08/2011","4,339.54","4,337.62","4,354.67","4,328.45","","-0.28%"
"04/07/2011","4,351.93","4,366.39","4,366.39","4,343.46","","-0.20%"
"04/06/2011","4,360.66","4,352.75","4,370.24","4,342.17","","-0.10%"
"04/05/2011","4,365.14","4,348.70","4,366.30","4,334.62","","0.19%"
"04/04/2011","4,357.00","4,404.33","4,404.33","4,347.30","","-0.86%"
"04/01/2011","4,394.79","4,390.09","4,402.59","4,369.49","","0.21%"
"03/31/2011","4,385.55","4,400.67","4,400.67","4,363.02","","0.05%"
"03/30/2011","4,383.23","4,410.62","4,411.03","4,381.53","","-0.62%"
"03/29/2011","4,410.76","4,463.42","4,463.42","4,396.88","","-1.01%"
"03/28/2011","4,455.61","4,447.57","4,460.61","4,438.08","","0.16%"
"03/25/2011","4,448.33","4,436.90","4,466.89","4,430.21","","0.04%"
"03/24/2011","4,446.56","4,455.83","4,460.91","4,437.93","","-0.29%"
"03/23/2011","4,459.48","4,412.73","4,461.43","4,412.73","","1.03%"
"03/22/2011","4,414.16","4,407.46","4,446.01","4,407.07","","0.21%"
"03/18/2011","4,404.86","4,345.53","4,412.55","4,345.53","","1.55%"
"03/17/2011","4,337.70","4,297.39","4,337.70","4,294.68","","0.29%"
"03/16/2011","4,325.04","4,339.51","4,359.99","4,309.43","","-0.31%"
"03/15/2011","4,338.70","4,361.27","4,361.71","4,335.32","","-0.30%"
"03/14/2011","4,351.77","4,380.20","4,399.37","4,338.99","","-0.66%"
"03/11/2011","4,380.53","4,370.95","4,410.33","4,355.40","","0.32%"
"03/10/2011","4,366.76","4,375.98","4,395.72","4,354.09","","-0.42%"
"03/09/2011","4,385.03","4,409.76","4,483.42","4,380.48","","0.11%"
"03/08/2011","4,380.31","4,229.30","4,390.87","4,229.30","","3.58%"
"03/07/2011","4,228.75","4,086.66","4,228.75","4,086.66","","4.19%"
"02/28/2011","4,058.53","4,058.53","4,058.53","4,058.53","","0.00%"
"02/25/2011","4,058.53","4,134.42","4,134.42","4,033.43","","-2.63%"
"02/24/2011","4,168.01","4,257.01","4,257.01","4,168.01","","-2.49%"
"02/23/2011","4,274.55","4,365.43","4,366.56","4,255.65","","-2.31%"
"02/22/2011","4,375.74","4,449.58","4,449.58","4,368.17","","-1.76%"
"02/21/2011","4,453.94","4,504.12","4,505.33","4,448.18","","-1.04%"
"02/18/2011","4,500.71","4,455.27","4,507.82","4,439.16","","0.80%"
"02/17/2011","4,464.98","4,509.38","4,511.79","4,421.13","","-1.03%"
"02/16/2011","4,511.51","4,558.66","4,558.66","4,494.55","","-1.25%"
"02/14/2011","4,568.78","4,601.95","4,601.95","4,535.88","","-0.72%"
"02/11/2011","4,601.69","4,666.52","4,666.52","4,592.64","","-1.44%"
"02/10/2011","4,668.91","4,716.94","4,724.58","4,659.61","","-0.86%"
"02/09/2011","4,709.21","4,656.12","4,709.21","4,650.43","","0.61%"
"02/08/2011","4,680.71","4,713.95","4,755.72","4,644.38","","-0.68%"
"02/07/2011","4,712.77","4,623.39","4,712.77","4,623.39","","2.87%"
"02/04/2011","4,581.47","4,440.50","4,581.47","4,440.50","","3.19%"
"02/03/2011","4,439.98","4,312.76","4,439.98","4,312.76","","2.66%"
"02/02/2011","4,324.88","4,291.32","4,332.80","4,262.13","","0.08%"
"02/01/2011","4,321.23","4,434.45","4,434.45","4,321.23","","-2.52%"
"01/31/2011","4,433.02","4,544.32","4,549.14","4,430.71","","-2.63%"
"01/14/2011","4,552.80","4,528.88","4,635.09","4,496.13","","0.40%"
"01/13/2011","4,534.88","4,704.59","4,710.10","4,534.88","","-4.06%"
"01/12/2011","4,726.75","4,879.08","4,879.08","4,717.26","","-3.41%"
"01/11/2011","4,893.46","5,070.16","5,070.16","4,861.95","","-3.66%"
"01/10/2011","5,079.28","5,199.43","5,199.43","5,022.49","","-2.65%"
"01/07/2011","5,217.41","5,192.17","5,217.41","5,180.80","","0.50%"
"01/06/2011","5,191.41","5,200.34","5,200.34","5,172.29","","-0.21%"
"01/05/2011","5,202.41","5,173.37","5,202.41","5,168.77","","0.62%"
"01/04/2011","5,170.48","5,129.67","5,176.05","5,129.67","","0.82%"
"01/03/2011","5,128.23","5,107.11","5,159.17","5,090.61","","0.31%"
"12/31/2010","5,112.52","5,081.54","5,112.94","5,081.54","","0.61%"
"12/30/2010","5,081.54","5,037.20","5,081.54","5,030.56","","0.66%"
"12/29/2010","5,048.11","5,077.92","5,082.51","5,015.25","","-0.75%"
"12/28/2010","5,086.16","5,143.87","5,143.87","5,068.64","","-1.07%"
"12/27/2010","5,141.23","5,167.01","5,167.01","5,128.12","","-0.50%"
"12/24/2010","5,167.01","5,152.07","5,167.01","5,151.93","","0.31%"
"12/23/2010","5,150.94","5,176.67","5,178.54","5,147.16","","-0.37%"
"12/22/2010","5,170.10","5,173.69","5,180.23","5,161.75","","-0.09%"
"12/21/2010","5,174.66","5,175.13","5,182.49","5,165.95","","0.08%"
"12/20/2010","5,170.38","5,172.87","5,186.76","5,153.88","","-0.11%"
"12/17/2010","5,175.97","5,179.18","5,180.51","5,152.03","","0.13%"
"12/16/2010","5,169.09","5,159.54","5,169.09","5,134.73","","0.15%"
"12/15/2010","5,161.36","5,129.67","5,161.48","5,129.67","","0.57%"
"12/14/2010","5,132.04","5,161.23","5,167.85","5,106.76","","-0.71%"
"12/13/2010","5,168.84","5,190.32","5,196.36","5,129.49","","-0.73%"
"12/10/2010","5,207.11","5,231.26","5,231.26","5,180.52","","-0.40%"
"12/09/2010","5,228.00","5,233.44","5,233.44","5,213.08","","-0.21%"
"12/08/2010","5,238.95","5,247.20","5,255.05","5,224.76","","-0.22%"
"12/03/2010","5,250.60","5,265.16","5,265.16","5,233.45","","-0.30%"
"12/02/2010","5,266.29","5,256.31","5,268.71","5,240.15","","0.10%"
"12/01/2010","5,261.07","5,281.98","5,282.26","5,246.03","","-0.26%"
"11/30/2010","5,274.71","5,275.23","5,295.14","5,261.00","","-0.03%"
"11/29/2010","5,276.55","5,278.35","5,280.09","5,263.24","","-0.13%"
"11/26/2010","5,283.53","5,269.48","5,283.53","5,256.01","","0.27%"
"11/25/2010","5,269.48","5,283.50","5,285.22","5,264.31","","-0.28%"
"11/24/2010","5,284.26","5,291.32","5,294.04","5,274.78","","-0.22%"
"11/23/2010","5,295.93","5,319.28","5,320.91","5,283.40","","-0.48%"
"11/22/2010","5,321.64","5,317.61","5,327.95","5,304.14","","-0.15%"
"11/19/2010","5,329.54","5,342.77","5,347.49","5,310.76","","-0.23%"
"11/18/2010","5,341.59","5,345.23","5,349.04","5,321.84","","-0.13%"
"11/15/2010","5,348.73","5,325.48","5,348.73","5,325.48","","0.40%"
"11/12/2010","5,327.37","5,303.90","5,351.16","5,303.83","","0.58%"
"11/11/2010","5,296.85","5,243.63","5,299.74","5,234.43","","1.10%"
"11/10/2010","5,239.23","5,172.67","5,239.23","5,171.50","","1.33%"
"11/09/2010","5,170.31","5,149.67","5,179.07","5,139.61","","0.56%"
"11/08/2010","5,141.72","5,164.74","5,166.93","5,129.21","","-0.55%"
"11/05/2010","5,169.99","5,160.53","5,169.99","5,119.44","","0.22%"
"11/04/2010","5,158.49","5,175.80","5,175.80","5,121.20","","-0.47%"
"11/03/2010","5,182.73","5,212.48","5,243.22","5,145.80","","-0.01%"
"11/02/2010","5,183.05","5,021.41","5,183.05","5,018.52","","3.18%"
"11/01/2010","5,023.49","5,120.57","5,120.57","5,006.36","","-1.95%"
"10/29/2010","5,123.54","5,231.89","5,231.89","5,080.67","","-2.12%"
"10/28/2010","5,234.41","5,303.55","5,304.89","5,222.76","","-1.27%"
"10/27/2010","5,301.93","5,293.59","5,301.93","5,267.30","","0.00%"
"10/26/2010","5,301.78","5,353.31","5,353.31","5,276.79","","-1.01%"
"10/25/2010","5,356.05","5,392.67","5,392.67","5,346.68","","-0.63%"
"10/22/2010","5,390.07","5,388.55","5,396.46","5,379.37","","-0.06%"
"10/21/2010","5,393.19","5,393.37","5,404.62","5,374.68","","0.03%"
"10/20/2010","5,391.39","5,392.51","5,414.24","5,389.45","","-0.07%"
"10/19/2010","5,395.32","5,373.66","5,396.35","5,364.73","","0.48%"
"10/18/2010","5,369.62","5,397.85","5,397.85","5,356.85","","-0.39%"
"10/15/2010","5,390.42","5,402.12","5,412.95","5,386.70","","-0.27%"
"10/14/2010","5,404.79","5,415.83","5,435.56","5,382.96","","-0.29%"
"10/13/2010","5,420.47","5,377.72","5,428.28","5,357.44","","0.71%"
"10/12/2010","5,382.35","5,441.32","5,441.32","5,332.73","","-1.50%"
"10/11/2010","5,464.37","5,525.83","5,525.83","5,438.14","","-1.08%"
"10/08/2010","5,524.12","5,550.14","5,569.65","5,479.51","","-0.16%"
"10/07/2010","5,532.88","5,342.35","5,537.22","5,162.27","","3.30%"
"10/06/2010","5,355.99","5,583.44","5,583.44","5,330.52","","-3.99%"
"10/05/2010","5,578.52","5,623.60","5,626.70","5,571.19","","-1.03%"
"10/04/2010","5,636.50","5,676.46","5,678.37","5,622.21","","-0.71%"
"10/01/2010","5,676.83","5,685.12","5,695.18","5,670.50","","-0.08%"
"09/30/2010","5,681.39","5,671.35","5,695.82","5,659.97","","0.46%"
"09/29/2010","5,655.22","5,610.17","5,655.22","5,610.17","","0.80%"
"09/28/2010","5,610.38","5,598.79","5,611.51","5,595.95","","0.20%"
"09/27/2010","5,599.28","5,580.81","5,601.23","5,580.81","","0.32%"
"09/24/2010","5,581.63","5,550.86","5,587.74","5,544.49","","0.71%"
"09/23/2010","5,542.22","5,532.39","5,548.91","5,527.65","","0.19%"
"09/22/2010","5,531.97","5,555.46","5,560.21","5,510.64","","-0.44%"
"09/21/2010","5,556.52","5,595.93","5,595.93","5,539.30","","-0.74%"
"09/20/2010","5,598.05","5,554.34","5,623.51","5,552.49","","0.70%"
"09/17/2010","5,558.88","5,519.52","5,571.59","5,519.52","","0.72%"
"09/16/2010","5,519.26","5,476.24","5,527.99","5,476.24","","0.96%"
"09/15/2010","5,466.90","5,447.02","5,466.90","5,434.13","","0.54%"
"09/14/2010","5,437.33","5,418.82","5,437.33","5,417.60","","0.33%"
"09/13/2010","5,419.61","5,400.56","5,428.73","5,396.88","","0.36%"
"09/08/2010","5,400.21","5,420.69","5,426.10","5,391.13","","-0.36%"
"09/07/2010","5,419.45","5,410.64","5,419.45","5,397.01","","0.15%"
"09/06/2010","5,411.55","5,405.40","5,417.39","5,395.30","","0.09%"
"09/03/2010","5,406.80","5,402.84","5,415.72","5,399.09","","0.09%"
"09/02/2010","5,402.16","5,400.88","5,426.27","5,380.00","","0.09%"
"09/01/2010","5,397.51","5,344.27","5,409.40","5,344.27","","0.98%"
"08/31/2010","5,345.18","5,312.79","5,351.74","5,312.73","","0.56%"
"08/30/2010","5,315.52","5,304.88","5,315.52","5,296.14","","0.22%"
"08/27/2010","5,303.62","5,309.86","5,317.82","5,294.81","","-0.08%"
"08/26/2010","5,308.04","5,312.93","5,331.75","5,304.22","","-0.01%"
"08/25/2010","5,308.32","5,281.98","5,322.07","5,281.98","","0.54%"
"08/24/2010","5,279.90","5,267.64","5,284.92","5,267.64","","0.19%"
"08/23/2010","5,269.69","5,245.69","5,275.65","5,242.46","","0.41%"
"08/20/2010","5,248.21","5,247.50","5,252.65","5,241.40","","0.16%"
"08/19/2010","5,239.90","5,236.34","5,249.06","5,231.56","","0.47%"
"08/18/2010","5,215.15","5,219.51","5,219.51","5,202.33","","-0.06%"
"08/17/2010","5,218.09","5,207.22","5,219.80","5,200.56","","0.11%"
"08/16/2010","5,212.49","5,191.65","5,219.53","5,191.65","","0.39%"
"08/12/2010","5,192.01","5,172.88","5,193.41","5,168.01","","0.40%"
"08/11/2010","5,171.36","5,164.52","5,174.09","5,163.08","","0.17%"
"08/10/2010","5,162.34","5,158.40","5,168.25","5,153.98","","-0.06%"
"08/09/2010","5,165.55","5,171.93","5,178.38","5,160.58","","-0.24%"
"08/06/2010","5,177.73","5,162.33","5,177.73","5,146.79","","0.30%"
"08/05/2010","5,162.42","5,130.04","5,162.42","5,129.73","","0.54%"
"08/04/2010","5,134.79","5,140.19","5,140.33","5,127.02","","-0.09%"
"08/03/2010","5,139.45","5,148.88","5,154.01","5,128.04","","-0.05%"
"08/02/2010","5,141.90","5,145.72","5,148.32","5,125.16","","0.16%"
"07/30/2010","5,133.68","5,095.73","5,133.68","5,094.80","","1.04%"
"07/29/2010","5,080.69","5,037.33","5,083.04","5,037.33","","0.79%"
"07/28/2010","5,040.95","5,006.50","5,043.46","5,006.18","","0.73%"
"07/27/2010","5,004.23","4,982.89","5,004.23","4,979.63","","0.48%"
"07/26/2010","4,980.57","4,984.75","4,989.87","4,975.36","","-0.14%"
"07/23/2010","4,987.33","4,969.73","4,987.33","4,967.01","","0.36%"
"07/22/2010","4,969.66","4,953.45","4,971.15","4,950.78","","0.32%"
"07/21/2010","4,953.61","4,931.44","4,954.33","4,931.44","","0.62%"
"07/20/2010","4,923.17","4,906.86","4,923.17","4,890.79","","0.09%"
"07/19/2010","4,918.74","4,924.69","4,924.69","4,898.69","","-0.12%"
"07/16/2010","4,924.77","4,937.52","4,937.52","4,906.80","","-0.29%"
"07/15/2010","4,938.97","4,944.05","4,946.19","4,931.36","","-0.20%"
"07/14/2010","4,948.99","4,946.71","4,949.11","4,934.78","","-0.15%"
"07/13/2010","4,956.18","4,948.75","4,958.76","4,937.10","","0.20%"
"07/12/2010","4,946.52","4,956.12","4,956.62","4,938.37","","-0.20%"
"07/09/2010","4,956.61","4,971.17","4,971.17","4,947.22","","-0.14%"
"07/08/2010","4,963.38","4,958.56","4,965.00","4,953.30","","0.15%"
"07/07/2010","4,955.96","4,950.28","4,964.33","4,949.93","","0.15%"
"07/06/2010","4,948.58","4,925.04","4,948.58","4,910.97","","0.45%"
"07/05/2010","4,926.35","4,912.35","4,930.41","4,908.01","","0.00%"
"07/02/2010","4,926.48","4,931.50","4,933.28","4,908.28","","-0.10%"
"07/01/2010","4,931.38","4,913.01","4,935.76","4,913.01","","0.34%"
"06/30/2010","4,914.43","4,906.96","4,921.59","4,898.34","","0.20%"
"06/29/2010","4,904.48","4,914.02","4,914.02","4,887.74","","-0.21%"
"06/28/2010","4,914.86","4,925.53","4,927.41","4,904.92","","-0.29%"
"06/25/2010","4,929.06","4,935.85","4,935.85","4,918.95","","-0.20%"
"06/24/2010","4,938.97","4,936.40","4,943.43","4,927.15","","-0.17%"
"06/23/2010","4,947.55","4,948.62","4,952.61","4,931.68","","-0.21%"
"06/22/2010","4,957.85","4,959.38","4,960.34","4,950.19","","-0.04%"
"06/21/2010","4,960.06","4,970.36","4,974.44","4,949.62","","-0.23%"
"06/18/2010","4,971.35","4,957.83","4,973.11","4,957.83","","0.11%"
"06/17/2010","4,965.76","4,955.30","4,966.58","4,950.46","","0.12%"
"06/16/2010","4,959.70","4,972.02","4,972.02","4,953.58","","-0.24%"
"06/15/2010","4,971.48","4,954.56","4,971.48","4,946.01","","0.30%"
"06/14/2010","4,956.55","4,974.96","4,977.36","4,950.54","","-0.24%"
"06/11/2010","4,968.70","4,971.53","4,971.53","4,958.34","","-0.06%"
"06/10/2010","4,971.53","4,961.65","4,971.53","4,958.15","","0.03%"
"06/09/2010","4,969.84","4,965.71","4,974.72","4,953.30","","0.20%"
"06/08/2010","4,959.72","4,973.03","4,974.80","4,951.17","","-0.25%"
"06/07/2010","4,971.94","4,957.49","4,978.95","4,952.85","","0.22%"
"06/04/2010","4,960.78","4,953.25","4,968.10","4,943.95","","0.14%"
"06/03/2010","4,953.67","4,954.40","4,974.30","4,949.01","","0.15%"
"06/02/2010","4,946.04","4,955.54","4,955.82","4,934.29","","-0.20%"
"06/01/2010","4,956.19","4,954.41","4,964.97","4,942.49","","0.21%"
"05/31/2010","4,945.88","4,931.91","4,959.16","4,930.21","","0.19%"
"05/28/2010","4,936.28","4,942.41","4,945.71","4,926.53","","-0.05%"
"05/27/2010","4,938.79","4,928.99","4,938.79","4,919.95","","0.28%"
"05/26/2010","4,924.94","4,935.98","4,944.68","4,922.28","","-0.30%"
"05/25/2010","4,939.54","4,936.19","4,939.54","4,926.25","","-0.04%"
"05/24/2010","4,941.69","4,955.36","4,958.05","4,932.48","","-0.28%"
"05/21/2010","4,955.66","4,930.03","4,959.94","4,921.64","","0.56%"
"05/20/2010","4,928.03","4,915.52","4,928.03","4,899.42","","0.23%"
"05/19/2010","4,916.90","4,941.07","4,941.07","4,906.67","","-0.54%"
"05/18/2010","4,943.69","4,930.31","4,949.14","4,923.43","","0.17%"
"05/17/2010","4,935.38","4,928.79","4,945.78","4,916.71","","0.07%"
"05/14/2010","4,931.92","4,894.15","4,932.25","4,891.41","","0.68%"
"05/13/2010","4,898.55","4,908.48","4,917.00","4,898.55","","-0.06%"
"05/12/2010","4,901.51","4,911.28","4,927.08","4,893.67","","-0.19%"
"05/11/2010","4,910.93","4,925.42","4,925.42","4,904.89","","-0.29%"
"05/10/2010","4,925.33","4,928.44","4,943.65","4,914.42","","0.02%"
"05/07/2010","4,924.55","4,906.19","4,938.07","4,906.19","","0.45%"
"05/06/2010","4,902.63","4,911.54","4,921.31","4,892.73","","0.23%"
"05/05/2010","4,891.61","4,902.02","4,918.08","4,876.62","","-0.24%"
"05/04/2010","4,903.24","4,884.25","4,907.05","4,878.13","","0.51%"
"05/03/2010","4,878.46","4,879.72","4,899.06","4,874.16","","0.22%"
"04/30/2010","4,867.66","4,835.22","4,867.66","4,835.22","","0.66%"
"04/29/2010","4,835.53","4,819.52","4,838.82","4,816.20","","0.52%"
"04/28/2010","4,810.59","4,803.35","4,820.92","4,803.35","","0.19%"
"04/27/2010","4,801.66","4,800.39","4,812.59","4,790.51","","0.13%"
"04/26/2010","4,795.62","4,791.49","4,815.17","4,791.49","","0.01%"
"04/23/2010","4,795.38","4,777.26","4,795.38","4,776.84","","0.48%"
"04/22/2010","4,772.38","4,745.11","4,773.18","4,739.40","","0.68%"
"04/21/2010","4,740.30","4,737.84","4,749.09","4,732.08","","0.03%"
"04/20/2010","4,738.92","4,724.84","4,741.74","4,724.84","","0.34%"
"04/19/2010","4,722.72","4,710.88","4,723.79","4,704.56","","0.11%"
"04/16/2010","4,717.51","4,706.37","4,717.51","4,697.23","","0.18%"
"04/15/2010","4,708.80","4,702.49","4,725.54","4,700.80","","0.00%"
"04/14/2010","4,708.82","4,702.01","4,711.71","4,696.16","","-0.15%"
"04/13/2010","4,715.80","4,708.06","4,720.88","4,704.71","","0.00%"
"04/12/2010","4,715.81","4,718.79","4,731.65","4,699.61","","0.31%"
"04/08/2010","4,701.29","4,693.57","4,706.46","4,684.03","","0.22%"
"04/07/2010","4,691.08","4,665.39","4,691.08","4,665.39","","0.20%"
"04/06/2010","4,681.64","4,669.39","4,681.64","4,658.22","","0.29%"
"04/05/2010","4,668.29","4,704.58","4,707.48","4,668.29","","-0.78%"
"04/02/2010","4,704.92","4,693.47","4,706.29","4,672.48","","0.15%"
"04/01/2010","4,698.07","4,687.23","4,698.07","4,652.21","","0.25%"
"03/31/2010","4,686.31","4,662.33","4,686.31","4,656.27","","0.40%"
"03/30/2010","4,667.50","4,694.61","4,706.88","4,661.67","","-0.62%"
"03/29/2010","4,696.39","4,709.43","4,718.91","4,691.64","","-0.16%"
"03/26/2010","4,703.82","4,697.04","4,717.92","4,695.39","","0.22%"
"03/25/2010","4,693.45","4,726.14","4,726.14","4,693.45","","-0.83%"
"03/24/2010","4,732.62","4,729.54","4,736.44","4,721.64","","0.05%"
"03/23/2010","4,730.30","4,732.43","4,747.38","4,728.79","","0.03%"
"03/22/2010","4,729.10","4,727.94","4,732.50","4,722.63","","0.25%"
"03/19/2010","4,717.50","4,723.52","4,729.22","4,707.23","","0.08%"
"03/18/2010","4,713.88","4,701.26","4,726.05","4,701.26","","0.47%"
"03/17/2010","4,691.70","4,669.40","4,697.54","4,669.40","","0.38%"
"03/16/2010","4,673.72","4,671.71","4,691.07","4,671.71","","0.09%"
"03/15/2010","4,669.55","4,685.23","4,692.53","4,669.55","","-0.19%"
"03/12/2010","4,678.49","4,662.10","4,683.73","4,660.23","","0.31%"
"03/11/2010","4,663.89","4,667.30","4,683.43","4,659.23","","0.01%"
"03/10/2010","4,663.47","4,642.56","4,663.47","4,641.63","","0.39%"
"03/09/2010","4,645.28","4,670.28","4,675.01","4,645.28","","-0.52%"
"03/08/2010","4,669.43","4,661.66","4,674.22","4,657.91","","0.14%"
"03/05/2010","4,662.73","4,655.42","4,663.98","4,654.63","","0.15%"
"03/04/2010","4,655.72","4,661.98","4,684.10","4,653.90","","-0.13%"
"03/03/2010","4,661.94","4,651.75","4,670.93","4,649.46","","-0.08%"
"03/02/2010","4,665.81","4,664.79","4,672.58","4,657.30","","-0.14%"
"03/01/2010","4,672.23","4,688.09","4,699.72","4,663.42","","0.12%"
"02/25/2010","4,666.73","4,689.89","4,704.19","4,662.26","","-0.53%"
"02/24/2010","4,691.49","4,702.71","4,702.71","4,690.10","","-0.24%"
"02/23/2010","4,702.84","4,710.10","4,720.31","4,693.28","","-0.03%"
"02/22/2010","4,704.07","4,682.62","4,708.55","4,682.62","","0.26%"
